f1,f2,f3,target
8.61672536352791,2.4865633392028563,1.902089084408115,True
4.4861354783313185,4.218816398344042,2.7854514466694047,True
2.498064478821005,9.232655992760128,4.43130745053457,True
8.613491047618306,5.503253124498481,0.5058832952488124,True
9.992824684127266,8.36027585079952,9.689962572847513,True
9.263669830081277,8.486957344143054,1.6631111060391401,True
4.856411254507185,2.1374729919918165,4.010402925494526,False
0.5863539997217893,3.789731189769161,9.85308843779726,False
2.6520305817215197,7.840706019485694,4.550083673391433,True
4.230074859901629,9.573176408596732,9.954226894927139,True
5.557683234056182,7.18408275296326,1.5479682527406413,True
2.9670782549456423,9.687093649691588,5.791802908162563,True
5.421952013742742,7.479755603790641,0.5716527290748308,True
5.841775944589712,5.028503829195135,8.527198920482853,True
1.5743272793948326,9.607789032744504,0.8011146524058688,True
1.858249609807232,5.950351064500277,6.752125536040902,False
2.352038950009312,1.1988661394712419,8.902873141294375,False
2.4621534778862486,5.945191535334412,6.193815103321031,True
4.192249153358725,5.836722892912247,5.227827155319589,True
9.347062577364273,2.042591994235364,7.161918007894148,True
2.38685952615846,3.957858467912545,6.716902229599713,False
2.999970797987622,3.1617719627185403,7.518644924144021,False
0.7254311449315731,4.5828552261858615,9.984544408544423,False
9.960964478550945,0.73260721099633,2.1315431226704042,True
2.6520041475040133,9.33259377993709,8.808641736864395,True
8.792702424845428,3.6952708873888396,1.5774683235723197,True
8.33744954639807,7.035399250873709,6.116777657259501,True
9.872330636315043,6.539763177107326,0.07823107152157949,True
8.171041351154617,2.9937875219997787,6.633887149660773,True
9.389300039271038,1.3429111439336772,1.154286704191022,True
1.0703597770941764,5.532236408848159,2.7234821231481634,False
6.048298270302239,7.176121871387979,2.0359731232745295,True
6.342379588850797,2.6398390163040943,4.885318521493765,True
9.053364910793233,8.461037132948555,0.9229846771273342,True
4.235757725637264,2.7668022397225167,0.035456890877823,False
7.711192230196271,6.3711337730137965,2.619552624343482,True
7.412309083479308,5.516804211263913,4.276869189806794,True
0.09669699608339966,0.7524386007376704,8.83106393300143,False
9.03928571559893,5.4559028920552235,8.345950198860168,True
5.82509566489794,1.4809378556748265,1.2744551928213876,False
3.082583499301337,8.9898148874259,7.9612230488804165,True
8.607025820009028,8.989246365264746,2.1007653833975404,True
2.4952973922292445,1.0279362167178563,7.801162418714426,False
8.84134701451009,4.063773898321168,6.206615101507128,True
1.5455333833220464,9.298810156936744,8.64605696219964,True
9.762060329309628,8.107717199403968,8.814162046633244,True
0.24786361898188725,7.365644717550821,3.3218546794642867,False
9.308158860483255,8.022351389371389,8.640640283752795,True
8.10749316574389,2.6680570959447203,7.873745091354712,True
1.0809562640295711,8.721667829060898,8.585932513377816,True
2.224337175456644,8.165866055969289,4.603032346789421,True
3.0519086733860057,7.953454991528618,2.2759548740777036,True
0.2366443470145152,1.9312978832770866,3.282619511977065,False
8.643529420302864,9.668891040483611,2.791249927218714,True
6.414817386076277,3.9967838436006087,9.811496871982602,True
5.362157324787219,9.392371403247157,1.1534175185142759,True
9.704006110222279,1.7856781617246364,9.625343157615555,True
2.654663625229686,1.084025472147111,4.345637585646443,False
7.285450606527043,3.136773141949912,6.0620885330614325,True
5.114230596694781,3.8519543334472717,5.765880434965995,True
2.547225061385819,7.087852838341706,0.01691278218629466,True
9.255751654990828,5.384519970927919,7.194299991448455,True
7.419500778394765,6.706285044329995,3.642214717812642,True
0.6997381112631018,6.642376849112724,3.3020003604259642,False
3.139156450583597,8.480152795063354,7.197542630139502,True
3.003222682112642,3.0928466220865323,4.083929086192168,False
4.024003870577246,2.9565520252594704,1.2728779905915322,False
4.2044633377290825,9.40363670730183,6.773179452727329,True
9.028055457325827,6.1551491595138055,3.0094987456556535,True
5.479372131356982,0.004059396972875273,2.8691371686892717,False
4.2988814998983464,5.79984781195682,6.547056237030716,True
4.649881902470142,4.421597993048074,2.137014009891003,True
4.731861859093263,9.011808258282542,7.9602476012678025,True
1.6969139619805473,0.8479553672512175,5.1545200991521645,False
6.329408557657957,3.351882554098009,8.184234645366642,True
7.511381375407322,6.72795670557167,2.246406659972883,True
1.9912993272657664,0.24425387726826342,2.4484254407835015,False
4.751363442188051,8.49737694624732,0.728282291845691,True
4.144410109977193,6.297653807377137,1.944352367397093,True
6.96354250490505,4.943771690104369,2.4398443957843883,True
6.560580111117841,0.055448181380317596,7.509644766184729,False
7.700461885740251,1.0658729656353894,4.251461939427341,True
1.7588668170653166,9.579660422795397,5.179577504437408,True
0.5021838514064092,2.4919827965997166,8.483363473516597,False
4.564618254701726,8.014166017222644,6.675777325863531,True
9.87892453066448,5.954523184694197,9.500396084431559,True
8.91425925810437,6.1265232276176285,7.192739612759671,True
5.04778164824402,8.30569169721415,5.478719506108284,True
8.972081032332621,7.436554421595849,4.746744368230534,True
2.5919154846501935,2.4723973750965955,6.3766143677615625,False
7.658136842971654,5.212998128279821,6.267484369817813,True
2.745974469175383,0.7748335386473582,2.857281508631525,False
2.717151070821846,3.197095684187623,5.401522225184564,False
1.3837406151615572,2.312614797281868,6.939498122990523,False
7.064191416945523,0.6422885071387807,4.075993696665867,False
5.426111405039153,4.157742341031559,2.0683438951441024,True
4.201435177734256,9.048384783401769,5.840794142042252,True
6.955229864979681,8.567320323039343,7.6559457611806945,True
3.8038102892771164,0.058960835839930725,3.517588026718247,False
7.5347512505938585,8.534479505691046,9.534303384701063,True
4.190212826298218,7.4751566897805075,5.461323097338391,True
6.032525889412414,2.2053869432381887,2.1942163462143616,True
4.3583597604663655,0.2902481994671524,3.3612954369838244,False
6.791418850283497,4.043166691376371,1.6504473120350882,True
4.673901492323101,1.276277972811607,6.222569609740647,False
0.2696645190513769,3.9402025633970474,5.643919830247741,False
0.27102046340312436,6.427496480093358,1.3569948723056424,False
4.616984440515117,0.5028463348862755,3.7910386418813955,False
2.1166028421148155,3.2684580488130854,7.612297078940271,False
3.7912621556413626,7.520098235547849,8.319242851552726,True
2.522715317823806,0.8190623276164255,0.1938328705001069,False
5.394190479225337,9.999078285092093,3.499603437201839,True
6.50144093249875,7.812330496108949,6.517546552438894,True
7.542332040595262,9.496117327159888,1.993606823625329,True
0.20380017320332344,1.5238234578479037,1.2622097487420625,False
6.6945884461991065,5.639695819300191,2.1796454090650363,True
6.994649712461508,7.668980983562408,1.6778914336780226,True
6.072474938909317,7.479256519552858,1.1453287137889767,True
8.193011743110851,9.647207730340877,1.0809874965760657,True
0.2567842549746602,3.119572443946952,6.773472868504088,False
9.581728382058959,3.966544415166273,7.1501470504946845,True
0.7599647784305996,6.906144159329804,6.272423956010444,False
1.0190130544597653,7.7248088495122404,8.502932390887963,True
6.004116148168441,1.2105506506731512,9.838443515146713,False
7.826353463610197,3.47203765308449,4.283780132347444,True
3.7057087621805618,5.059607896770779,3.412311748612832,True
8.495756269995773,8.22330918090058,1.0553887064399858,True
9.607875672145786,6.355851061014459,8.287073110024583,True
7.07308643706077,4.354871450076771,7.337953040133919,True
9.654737312380776,2.7008239638740084,8.08199218806756,True
5.381729064482558,4.834975038831962,4.355744930038943,True
7.310262143051222,2.6839553804922534,8.517131600193318,True
8.307310188906033,0.866628980556744,8.81631184002772,True
2.43863439190956,4.647084666032317,6.103317042305206,False
3.7898930412826406,0.2869999777008958,8.509528363124591,False
1.818398571576918,2.12119850179739,7.978323568280965,False
3.4033884316428367,8.803199797582254,7.011837503322016,True
2.762685757561849,0.10151114438677111,9.480625777770312,False
0.8561296195802126,7.200746641041943,4.885778468487874,True
7.581646534824664,6.9060933944652305,6.459028997409523,True
4.908213350785862,7.929328681323175,0.9305335055467168,True
2.2159640047253015,6.917871552952018,3.062060301300884,True
5.815555853323672,4.732604887595247,5.309219311457678,True
4.255038127052147,7.459354367136096,3.3079129719593015,True
7.028549421857689,2.7091642697619633,2.514036762009415,True
1.2065588475230582,1.925842934515174,1.1955474125505283,False
5.358639653837498,7.62189609484103,1.8514984243766197,True
2.163846398786057,4.841985872127087,7.245850010930516,False
9.766070228830568,5.2463686910860785,2.82998703274955,True
1.0052610809079077,1.9411757809107344,2.274831634825547,False
1.7944154368540333,0.14148367256063832,5.341350892676633,False
2.743113267832673,9.74294931102738,5.533589667986083,True
6.974173929101944,1.262794929584089,8.68461197262944,True
4.908786945237789,8.727197349985346,5.740642196263322,True
4.6939694493051025,4.4046879813601025,1.8436367039008172,True
0.5137671718357784,9.410635967681033,4.7772918726568765,True
8.221156452994304,4.0070744225193975,0.7408217025563979,True
6.294457069519983,0.5360907429253314,1.4919758447365516,False
5.628395970845642,3.0383551184222766,9.939181227102202,True
1.1845156221146158,7.644434453261942,6.063176512429628,True
7.907408298434194,2.2568713706503463,5.225725351302178,True
4.505144648887542,4.427210040193284,8.6016666582618,True
9.90031260466798,3.0538024431936037,6.2102732107214855,True
6.096309122451303,7.40089305484545,9.475902003253779,True
2.0778790582355136,2.11025195305393,6.604281371920367,False
1.5705709338087714,1.7381354832643447,0.7506486890116792,False
0.026757226028857328,4.505037046177024,5.938111951195633,False
2.9125928903102762,2.3147623455602586,7.069558298790333,False
7.029875580937172,4.5403132640704325,6.873849200712428,True
9.239110444825487,7.878280266467313,6.250580071642219,True
6.611830428533678,9.336684584455133,4.251389661042117,True
5.445623787105786,6.476347234024807,9.08411445212606,True
8.266311596500596,0.7140983685581415,1.6592278922072468,True
3.076118126142325,7.489577220696233,5.692070493190924,True
2.886105883058417,1.2435365817470823,6.886779912120938,False
6.997336849757173,9.426762407440407,5.0047217711792555,True
4.937952193450843,0.8044185189930098,0.3986078418361305,False
4.3202866416077255,3.2232158335829997,2.5036790241200393,False
0.913268866309852,9.619111021928367,8.359586139061813,True
5.7519910921993045,9.507862778063524,9.995724168774514,True
6.722815843032393,2.695110259670539,0.40231673144616176,True
7.562688304125571,4.705008232516335,6.515094894336864,True
9.160727879267675,1.8148914722312592,5.853296252778543,True
6.3478471945408685,4.917258021910134,0.9124240629382718,True
3.4796105629465046,3.33308393665092,6.701335095211855,False
8.577330944003526,3.298036635789654,6.936736739834325,True
2.8821779536145575,9.451935395632105,8.135660347379726,True
5.50096608971783,4.5482590860172945,3.1451715717016793,True
3.232737862759947,9.701847268085771,4.041750570007457,True
5.145962523291051,9.881192147817542,6.57660386483129,True
5.42593594357195,4.1324757079932155,1.8758254139452712,True
3.6177935915167527,7.564431540555737,6.254087421450089,True
7.59990536061017,2.0355823835027387,5.492196390853317,True
9.276727608444478,4.381160950723783,6.982500291221722,True
1.2142608336261984,9.731468158216943,6.088716670819649,True
2.392974623276504,1.583781638052324,5.5083900700266994,False
5.522514090537331,0.9320920128152255,9.922571393952197,False
9.12929878484168,4.614478941787834,1.1746614908955755,True
8.321431737689013,4.983755047071953,7.166033259917911,True
5.088720150695117,2.734248967132742,8.347239455766944,False
9.802446326033754,2.4373090607513834,5.512650768804697,True
3.835860132471499,9.218681499315618,5.08240891592894,True
8.79326255146476,8.640269344285882,2.7624740282204097,True
7.9000618200311346,4.149424235513451,9.3424839368252,True
5.077376758096564,8.205494731855783,2.8283898328282664,True
2.9855584977176717,5.869377224141611,9.989023332293387,True
4.89640346655701,1.4859541838278911,5.385805777038737,False
3.4512394169300755,5.51917417070811,5.43430062958673,True
4.553446168665011,3.217773502290374,1.8865237370710541,False
6.9749842762057135,5.717976419849011,2.335624460578931,True
7.755444750992588,0.43647299097301917,7.4470515156519586,True
7.052278810250026,8.114089025648768,3.8607875249098234,True
6.636888294845347,8.207475517095551,9.80818138659785,True
4.953286496164235,0.37019611345576187,5.022911501329659,False
5.901804293095671,8.697003133622154,8.741903740543084,True
4.403062097706771,5.259510868075614,4.569280744742422,True
7.224438275706426,4.099786197463644,6.5478132642773375,True
1.5436121877154885,4.694906009847319,9.692036305742173,False
3.385612340514317,6.927045985868821,6.498366525792726,True
8.517652923506914,8.52341336565893,8.593421841682666,True
3.8000939752265506,3.1666115393339966,7.18717425222983,False
7.594018093343636,8.723830173985363,0.35899099837686577,True
0.6842074718155144,6.311610168546405,9.209290987802968,False
9.974259229562154,7.46766366737927,4.339714719231257,True
0.9844312638319797,6.337478287807913,8.725792326070907,False
4.436785516617058,6.940011627932345,9.03424062050486,True
0.4599096867721275,7.961434651622118,2.933677759652088,True
3.748410897753148,1.4556979569939843,5.3116631814876,False
5.659280619159368,7.925194738809532,1.6998364906809738,True
0.7896835065999463,8.708395986448549,6.197103685374153,True
2.4082979185631306,9.128290160235547,1.4311772012850965,True
4.611499133549976,2.539773394135423,2.5532670815915406,False
0.09397431454871041,8.046330769751464,9.01209423598883,True
6.776108856990795,1.5797562207178695,4.417297836038144,True
3.455656244430817,5.875717051264214,6.389387023600122,True
4.243089384608977,2.5009822440770124,8.453039251425986,False
1.9921699910889235,3.8469324896734545,4.832080610592161,False
2.372057019275746,5.719226923507389,5.748119301786451,True
9.926920436268976,2.9523075388326934,9.779444845768626,True
6.582298159286807,2.744803801782277,5.659290169556989,True
6.857994927340121,7.446688411653252,0.4904425077599994,True
6.064064930764745,4.967272865238703,9.041552908937254,True
2.861941514591945,7.988601195075987,6.07064998164266,True
3.523209558353165,6.3661787800589185,6.2089116313030415,True
6.777644586233595,7.20928376670709,6.591815403167537,True
8.383371169625166,6.282481036868983,9.034037040729679,True
6.463406088905228,3.0893288395263605,4.408231901628116,True
5.795738053684028,7.323597679392383,0.9013337574621894,True
2.9511045162915526,7.474808649383715,1.7564007044430663,True
1.3215979774678355,5.39407758984421,9.714895812113399,False
5.30852373702785,9.13486974481697,8.304726195673974,True
2.569700845632623,8.246898125424073,4.818478298737412,True
8.064884937937665,7.465593507170451,3.3871525380188627,True
1.151697074497594,9.628932928688776,1.4075701500588267,True
9.665002094627521,8.601405968988217,7.242167120755182,True
9.799422427819035,9.672697473000323,8.04587644020562,True
3.657750494055664,7.906819685889374,0.13918655100901178,True
5.365723082690591,4.547860277338747,6.728283818737536,True
6.723407973510131,5.8456009165216605,8.224173012267743,True
9.402918917795542,1.0834610219923069,2.3382190221158314,True
0.2502464964648232,8.842348452148522,5.6140738224987885,True
9.152559087431595,2.2136720007399004,0.6321704116019544,True
8.238553513904476,9.093876384278921,3.021901745292502,True
4.082958557954127,1.3977701250722108,9.462615328819462,False
3.043645843560052,4.926246189782058,0.971919986218216,False
8.872593085285024,1.3566404870633653,4.536437568888926,True
6.704862188501712,7.431401215231715,9.459740857794321,True
4.1912675341472285,7.422690147653158,1.5452290240983502,True
4.148845274368069,0.9902163471052849,4.893470377896145,False
4.081158856977005,9.515215253810595,0.32716286855046905,True
3.7052995873443537,4.433830860607016,9.50555169851427,True
8.554501933059546,0.9935462460613032,6.856802654812854,True
5.444658614821449,9.778425294520467,3.5867384121231796,True
3.981396427443731,1.8980856216107955,1.2215971908726375,False
8.48033188463681,4.547173685705172,6.62768738061978,True
6.417044672332176,5.9714595951954506,0.2135745473637063,True
7.8679459045461675,2.4356889716402366,1.2592388530804288,True
5.645779759079633,0.686101528243559,7.651573758885845,False
2.071573703466585,2.1595135191867474,8.696954267695446,False
3.2855955343223044,1.475541799414437,9.005310356317581,False
0.028355514800163517,8.584061263801763,1.44687980320508,True
1.299921314434368,2.5065419672812386,1.7449712090139347,False
6.610576425973168,0.2578014978619836,0.14860327230708847,False
7.899846642347539,2.3793160609046304,3.2377146196202244,True
1.742462014061772,0.5239901786117651,7.417180569541495,False
5.260855265978671,7.456652750339957,4.762459654232503,True
7.780170393142027,5.132379576091917,1.0905401000384551,True
5.038386897858214,9.454156429701063,0.43365036899171705,True
7.832269959803796,8.669809077598384,5.214512147130841,True
4.580425220976821,9.640261831220286,0.6082540749450582,True
4.7898191099836325,4.016172545125604,6.860974960622327,True
4.902688541442252,9.097008291152292,0.734907157664505,True
0.8079047741079193,6.082974236334399,0.6568223332011391,False
2.7501599955795317,6.330767243010155,5.483564340483605,True
3.251854433186679,9.946277558609236,5.305568374313245,True
4.537154175754717,6.054267915353129,0.9917846167904198,True
7.017794185460662,8.52792737295575,6.5091666488130535,True
7.689627301047386,7.208399166575992,2.150230663274969,True
4.5155491596528154,2.284935743645844,3.389316188351752,False
4.534989029074473,4.159896502614952,0.9508583927563086,True
4.26764006260958,6.651078630603089,3.7430102343553684,True
1.5263892476872376,9.229850357343844,0.6713330813664775,True
8.317718884748546,0.932301017036774,0.9656443256578562,True
7.387959984887157,8.117692852773924,5.563707356153501,True
5.86465082739477,5.615864139920724,3.2964598141620503,True
1.222312853545593,3.5359807963376766,6.653405200029154,False
7.502842502514783,8.68092148869065,7.2106067874614945,True
9.683986253114744,6.00410091224677,3.51646185693149,True
5.779185183898549,2.127388056720061,6.5673630298815215,False
2.242448691075656,1.0821838192726663,8.45373418601345,False
3.6756105061535016,7.626056319368497,5.741000043314627,True
8.072213711523444,8.45155161328358,9.745466021257082,True
8.184268595406696,6.135732805354648,6.426991638298314,True
0.262538314535834,9.290842909949363,8.29460789959663,True
2.6744772515411066,1.804160719608544,7.026987728656047,False
3.0898468882991015,3.398246567772584,0.0610578940365869,False
8.69862706536438,5.663210947613763,4.007843439995156,True
1.4187465415126865,6.331720126555139,0.3065709838090591,False
7.461117620057067,2.1513288003351096,4.198324937645031,True
3.4089598176933276,3.700530924770039,7.215959677426732,False
7.76835619966741,5.6759355661439725,0.8495703997717929,True
0.5260882642552178,1.5740989710715314,6.178381819260306,False
6.7396871061311305,2.7210284354621894,6.619386928082612,True
4.856617048909962,4.420441866977791,2.7316684436476946,True
7.549431436683706,1.1381750811020175,4.299136333978904,True
2.8324647008044934,6.78486254760133,4.866327533642508,True
6.671325587363496,0.45417362604427525,3.9526339608762893,False
5.9932495694445045,0.07687085899882873,3.0141936201843675,False
2.112339792203123,1.37234805257327,2.555195040214593,False
3.281223559378411,0.0772990656931194,7.470141234297678,False
1.756948018758423,3.8020744571523624,7.036712633826636,False
5.002623465562132,8.333542024198783,8.06200186566764,True
0.7207549659215784,8.617643620225886,0.42302261562791377,True
0.18741536585645702,9.211624345024124,8.621100136120663,True
5.757591607368311,5.73399680885843,7.094989615689342,True
4.176939598434806,1.1517337266379823,0.2085655902474881,False
3.247681794455138,8.013221543104521,6.181252633042402,True
8.320259130717071,9.197697517413847,0.8812988129788468,True
8.444843598146969,2.4331647482273366,5.888712883029119,True
5.239625430006316,3.9576669685933297,3.1027456183586133,True
3.395132811484639,3.33068622493132,1.6813270804568659,False
5.104832845421483,1.1402663983855255,5.099520623229719,False
9.059227315800504,3.493752654723803,7.273791056739043,True
8.18948601524852,8.150370057500142,2.362688489467243,True
1.4644421827769438,1.9727180282398327,6.023989852731658,False
7.60215295546892,6.555090105187391,1.7714612894722914,True
7.728480892475602,4.941170250173887,7.544458252469858,True
7.598771496077484,4.48905256995063,9.241542583856594,True
5.644917834027993,6.352983190605935,6.245217794418948,True
8.642468748314162,6.2721740689977175,1.509574013930769,True
0.6828625849575609,4.422080638362848,3.028204351390129,False
2.746736674861592,0.5617212021307805,5.073368852897781,False
3.104078506063109,4.519138637006822,0.5689005083395238,False
8.316966316631214,0.7673100117345499,8.642500339252392,True
8.552933714560902,6.150083884155736,5.070678173339552,True
4.627116589272723,5.54316371338304,7.918177972653585,True
8.958767655568026,4.497337036509062,8.098159176979712,True
6.518374546486099,3.2152676288042836,4.756290279430695,True
1.5086107669563853,0.6187370010110071,1.0350187727039162,False
8.991268339557735,3.4343777583826762,7.1431554916746265,True
5.045490015009574,1.7255891143636493,2.4774372359828423,False
4.377582743092329,4.394217917626243,5.227480352655456,True
1.5874620798154138,3.728519821013271,2.8289357861441786,False
4.087693972473203,3.3836714684141955,5.978858623829895,False
7.892269315636647,6.473053569693069,0.6591185427971746,True
0.9450594751509434,6.78379344840081,2.841469738781137,False
7.237336550024618,6.565640864104779,9.063426971636773,True
8.732796620605388,3.3336203606055657,5.827395145864196,True
1.4142838058431784,3.4982078753584425,9.676965076927447,False
6.984799628118809,3.9195798433536035,5.950412281515748,True
9.380021995657607,3.095818874159609,3.7667930605630016,True
7.916619578635435,8.13184783814801,6.701163999947225,True
8.289589728944645,7.387746721294828,6.854144402775763,True
5.26393339734174,6.460248207334879,4.234063663221037,True
3.618280963467846,3.625976689820444,1.8026292287684464,False
2.1419266120890033,9.476682675343469,4.8627092087272725,True
2.2654304653388726,1.375653531770793,0.7716508430087632,False
8.444283886858834,1.0114076366789415,7.70874720363101,True
8.351198266345559,8.836821654925616,0.3774749235756125,True
3.3676437196428157,7.663076044472415,1.3104904142950802,True
3.767198708225247,1.622472120884505,8.313450566891255,False
7.710978137309884,8.090437196393012,1.655391657440587,True
4.376734051383467,4.108586114965335,6.763629221885329,True
2.3753020144692503,4.441987098052756,2.8492793256335824,False
7.485365180954363,4.489279630333404,5.340111496982612,True
3.094678965627896,8.086238710907864,4.690156050322527,True
8.351133927257074,3.678409582250328,9.47130170244123,True
9.844397935315772,4.616799784409892,2.8177173270377542,True
3.818724341907105,5.274597884614827,9.662681532059473,True
8.1689123958124,8.012592241515476,1.3839853460343121,True
2.500032115890071,6.411790362044472,8.74116945052237,True
5.545407454244312,1.0258973174840935,8.458922767334386,False
8.511660480847787,2.8506301405932843,7.631168302916908,True
2.727912995913566,9.053062089782411,1.473486559916043,True
4.374725601949808,9.464132630117607,2.2203800690698063,True
4.5112799022070895,3.495850781386489,0.2667019080293853,True
0.5325688717107446,5.020071146932354,2.357780738634326,False
9.945253512382912,3.7491267341776755,0.2818754552815006,True
9.308259047499531,8.391762876116056,6.499606842941816,True
7.91380637482176,1.3759958772587166,2.8687939731326817,True
8.297615831528226,6.960719885759836,1.387926918181862,True
7.055361752890804,4.4860147398224655,0.05251198305617932,True
0.7922577127072128,2.559239284370447,8.34963099282381,False
5.488042454438355,7.272347853249318,5.277715058867242,True
1.1118686032423841,2.881015780392305,3.0115119458621997,False
0.47749446618851277,4.1982554375344305,7.938991086394381,False
4.571136166364487,1.10857895290015,9.051468856619985,False
5.96739042818947,0.16435352205894427,5.153757302094061,False
2.419381344209933,1.4357684024626005,4.292388931033337,False
6.148095827759507,2.405642388065435,4.165675952085398,True
6.643713017420091,0.8561395498726176,9.746544909522218,False
0.6767932290884604,5.260594453221705,5.0732769657978665,False
9.883314855964674,5.541519524181955,3.904537325600641,True
4.70135078158486,6.3567079146863,9.810394225515603,True
2.5365026106921276,0.16242231108947625,7.885200162795153,False
3.448024931633913,7.329410214506416,6.282569624756564,True
7.715013741098591,7.351869848123113,3.325186083719849,True
0.44335688295208175,5.460137452076915,8.135088655560882,False
1.7508912705170843,7.791425934782815,4.646228997470377,True
6.95389251996064,6.317358477583378,8.114976818476064,True
0.6310053703222462,7.761903997034217,4.576795774473532,True
2.9344257117503125,0.43806275659123095,1.9946983371518834,False
0.41905941930381996,9.333709799503973,5.153835892544988,True
9.891227022961234,5.430306976541859,2.533137652026174,True
7.532909188188649,1.911034307339109,3.569741760353634,True
7.8084156697842495,8.657982770780576,3.3192468638134454,True
1.244750082443834,3.68019174314673,8.894865170122815,False
7.433077055196212,8.946374949550533,3.8664476826069216,True
9.73723584315309,4.962032265370226,4.975233924936273,True
9.243104666269636,5.1927585353494194,8.011480874017739,True
7.270813243426357,0.7892700605546787,6.024532988302273,True
8.223412795398866,5.454743973446369,3.21211428214594,True
0.8006891107499525,6.609192214581366,3.0649585609075247,False
6.026216277305998,4.261160728830454,6.897648084454863,True
3.5154698377199214,0.42355162850129524,8.70037175056392,False
3.525593103084823,9.98150597773049,2.745553600748576,True
9.800272791942792,9.479043786030863,0.7504116498815927,True
6.375125378832983,3.6331113065098233,8.0109597556217,True
6.794106078146899,9.527893962796078,1.4277946836254973,True
6.075729033208553,7.813119697434665,0.34798965798542025,True
0.6723336306210881,7.785153735068654,3.6632847310714856,True
3.8285440168877773,5.672446417241195,6.050948288547855,True
6.790620569133949,9.488235292655565,3.720133784706837,True
7.630844717985795,5.739217783338956,5.294598815362896,True
3.9803404595244993,6.495607367060315,2.4961165309339792,True
1.1344861258501804,7.356748594794277,4.990439602564668,True
3.869873800392635,5.616727107596471,2.617766765874958,True
2.6028977113990335,4.462731124056162,9.963651121547608,False
2.85576877698158,9.164789095418813,4.912001952542241,True
1.2263742190397087,8.528262903843228,4.520426852453974,True
8.986790307862304,4.4511119274245505,0.8779074110473106,True
6.819292602506372,8.455212189746995,3.195877720999701,True
3.4742529473856454,0.6493907831607115,5.421713612255623,False
8.913316823538889,8.51362050753126,7.118091040072127,True
9.273244567231778,6.377000225640162,7.936963838450027,True
5.087557451743008,1.2136245507845689,2.0098037117768577,False
